Gender,Race,MOS_Type,taxnum,ranklit,sex,appdate,YearsOnJob,YearsOnJob (bins)
Male,Hispanic,Uniform,951374,SGT,Male,07/06/2011,9,5
Male,Hispanic,Uniform,951378,SGT,Male,07/06/2011,9,5
Male,Hispanic,Uniform,951381,SGT,Male,07/06/2011,9,5
Male,Hispanic,Uniform,951401,SGT,Male,07/06/2011,9,5
Male,Hispanic,Uniform,951460,SGT,Male,07/06/2011,9,5
Female,Hispanic,Uniform,951491,SGT,Female,01/09/2012,9,5
Male,Hispanic,Uniform,951500,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951524,SGT,Male,01/09/2012,9,5
Female,Hispanic,Uniform,951584,SGT,Female,01/09/2012,9,5
Male,Hispanic,Uniform,951723,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951800,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951815,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951899,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951937,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951939,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,951964,SGT,Male,01/09/2012,9,5
Female,Hispanic,Uniform,951995,SGT,Female,01/09/2012,9,5
Male,Hispanic,Uniform,952045,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952070,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952084,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952101,SGT,Male,01/09/2012,9,5
Female,Hispanic,Uniform,952107,SGT,Female,01/09/2012,9,5
Male,Hispanic,Uniform,952134,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952158,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952169,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952170,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952214,SGT,Male,01/09/2012,9,5
Male,Hispanic,Uniform,952382,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,952435,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,952440,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952502,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952523,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952542,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952605,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952653,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952656,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,952659,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,952744,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,952807,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,952835,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,952895,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,953002,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,953010,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,953093,SGT,Female,07/11/2012,8,5
Female,Hispanic,Uniform,953122,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,953128,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,953178,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,953231,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953232,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953261,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953362,SGT,Male,07/11/2012,8,5
Female,Hispanic,Uniform,953387,SGT,Female,07/11/2012,8,5
Male,Hispanic,Uniform,953469,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953533,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953569,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953586,SGT,Male,07/11/2012,8,5
Male,Hispanic,Uniform,953685,SGT,Male,01/09/2013,8,5
Female,Hispanic,Uniform,953699,SGT,Female,01/09/2013,8,5
Male,Hispanic,Uniform,953776,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,953791,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,953954,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,953977,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,954099,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,954315,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,954397,SGT,Male,01/09/2013,8,5
Male,Hispanic,Uniform,954459,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954465,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954477,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954559,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954623,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954710,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954732,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954780,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954876,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954905,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,954933,SGT,Male,07/09/2013,7,5
Female,Hispanic,Uniform,955039,SGT,Female,07/09/2013,7,5
Male,Hispanic,Uniform,955137,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955195,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955199,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955306,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955315,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955334,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955387,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955397,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955439,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955582,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955617,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955642,SGT,Male,07/09/2013,7,5
Male,Hispanic,Uniform,955864,SGT,Male,01/08/2014,7,5
Male,Hispanic,Uniform,955881,SGT,Male,01/08/2014,7,5
Female,Hispanic,Uniform,956040,SGT,Female,01/08/2014,7,5
Male,Hispanic,Uniform,956140,SGT,Male,01/08/2014,7,5
Female,Hispanic,Uniform,956158,SGT,Female,01/08/2014,7,5
Male,Hispanic,Uniform,956220,SGT,Male,01/08/2014,7,5
Female,Hispanic,Uniform,937829,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,937840,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,937875,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,937899,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,937935,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,937936,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,937937,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,937957,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,937990,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938018,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938023,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938053,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938060,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938061,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938104,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938131,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938184,SGT,Female,07/11/2005,15,15
Female,Hispanic,Uniform,938188,SGT,Female,07/11/2005,15,15
Female,Hispanic,Uniform,938214,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938296,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938299,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938300,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938340,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938343,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938364,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938384,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938391,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938444,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938446,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938447,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938530,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,938658,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938878,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938905,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938919,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,938952,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,938988,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,939005,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939098,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939141,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939157,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939158,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,939199,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,939233,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939238,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939248,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939252,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939253,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939256,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939262,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939263,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,939294,SGT,Female,07/11/2005,15,15
Female,Hispanic,Uniform,939298,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,939311,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939334,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,939351,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,939405,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939418,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939465,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,939466,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,939472,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939645,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,939646,SGT,Male,07/11/2005,15,15
Female,Hispanic,Uniform,939657,SGT,Female,07/11/2005,15,15
Female,Hispanic,Uniform,939733,SGT,Female,07/11/2005,15,15
Male,Hispanic,Uniform,946596,SGT,Male,07/11/2005,15,15
Male,Hispanic,Uniform,936037,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936043,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936045,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936053,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936058,SGT,Female,01/10/2005,16,15
Female,Hispanic,Uniform,936059,SGT,Female,01/10/2005,16,15
Female,Hispanic,Uniform,936062,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936095,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936109,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936119,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936141,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936149,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936152,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936168,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936242,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936269,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936270,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936277,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936315,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936316,SGT,Female,01/10/2005,16,15
Female,Hispanic,Uniform,936319,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936326,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936338,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936357,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936369,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936406,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936437,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936458,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936462,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936542,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936553,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936621,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936641,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936655,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936753,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936755,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,936756,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,936961,SGT,Female,01/10/2005,16,15
Female,Hispanic,Uniform,936977,SGT,Female,01/10/2005,16,15
Female,Hispanic,Uniform,936978,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,936988,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937035,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937088,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937089,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937090,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937095,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,937155,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,937166,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937201,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937267,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937268,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937269,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937288,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937304,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,937310,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,937313,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937358,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937364,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937379,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937381,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,937382,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,937402,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937425,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937435,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937481,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937540,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937543,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937591,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937616,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937635,SGT,Male,01/10/2005,16,15
Female,Hispanic,Uniform,937667,SGT,Female,01/10/2005,16,15
Male,Hispanic,Uniform,937669,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937681,SGT,Male,01/10/2005,16,15
Male,Hispanic,Uniform,937698,SGT,Male,01/10/2005,16,15
Female,White,Uniform,896052,SGT,Female,07/05/1989,31,30
Female,White,Uniform,900219,SGT,Female,01/13/1992,29,25
Female,White,Uniform,901339,SGT,Female,02/28/1994,27,25
Female,White,Uniform,921256,SGT,Female,07/01/1998,22,20
Female,White,Uniform,923871,SGT,Female,07/07/1999,21,20
Female,White,Uniform,924433,SGT,Female,07/07/1999,21,20
Female,White,Uniform,925236,SGT,Female,03/01/2000,21,20
Female,White,Uniform,926127,SGT,Female,03/01/2000,21,20
Female,White,Uniform,926280,SGT,Female,03/01/2000,21,20
Female,White,Uniform,927692,SGT,Female,09/29/2000,20,20
Female,White,Uniform,928596,SGT,Female,07/02/2001,19,15
Female,White,Uniform,928810,SGT,Female,07/02/2001,19,15
Female,White,Uniform,929276,SGT,Female,07/02/2001,19,15
Female,White,Uniform,929305,SGT,Female,07/02/2001,19,15
Female,White,Uniform,929326,SGT,Female,07/02/2001,19,15
Female,White,Uniform,929391,SGT,Female,07/02/2001,19,15
Female,White,Uniform,929862,SGT,Female,07/01/2002,18,15
Female,White,Uniform,930173,SGT,Female,07/01/2002,18,15
Female,White,Uniform,930241,SGT,Female,07/01/2002,18,15
Female,White,Uniform,930460,SGT,Female,07/01/2002,18,15
Female,White,Uniform,930616,SGT,Female,07/01/2002,18,15
Female,White,Uniform,931040,SGT,Female,07/01/2002,18,15
Female,White,Uniform,931172,SGT,Female,07/01/2002,18,15
Female,White,Uniform,931265,SGT,Female,07/01/2002,18,15
Female,White,Uniform,931477,SGT,Female,07/01/2002,18,15
Female,White,Uniform,931555,SGT,Female,07/22/2002,18,15
Female,White,Uniform,932035,SGT,Female,07/22/2002,18,15
Female,White,Uniform,932057,SGT,Female,07/22/2002,18,15
Female,White,Uniform,933070,SGT,Female,07/01/2003,17,15
Female,White,Uniform,933298,SGT,Female,07/01/2003,17,15
Female,White,Uniform,933395,SGT,Female,07/01/2003,17,15
Female,White,Uniform,933491,SGT,Female,07/01/2003,17,15
Female,White,Uniform,933700,SGT,Female,01/20/2004,17,15
Female,White,Uniform,933921,SGT,Female,01/20/2004,17,15
Female,White,Uniform,933980,SGT,Female,01/20/2004,17,15
Female,White,Uniform,934033,SGT,Female,01/20/2004,17,15
Female,White,Uniform,934079,SGT,Female,01/20/2004,17,15
Female,White,Uniform,934116,SGT,Female,01/20/2004,17,15
Female,White,Uniform,934498,SGT,Female,07/01/2004,16,15
Female,White,Uniform,934501,SGT,Female,07/01/2004,16,15
Female,White,Uniform,934658,SGT,Female,07/01/2004,16,15
Female,White,Uniform,934926,SGT,Female,07/01/2004,16,15
Female,White,Uniform,934929,SGT,Female,07/01/2004,16,15
Female,White,Uniform,935244,SGT,Female,07/01/2004,16,15
Female,White,Uniform,935606,SGT,Female,07/01/2004,16,15
Female,White,Uniform,935712,SGT,Female,07/01/2004,16,15
Female,White,Uniform,935817,SGT,Female,07/01/2004,16,15
Female,White,Uniform,936219,SGT,Female,01/10/2005,16,15
Female,White,Uniform,936341,SGT,Female,01/10/2005,16,15
Female,White,Uniform,936781,SGT,Female,01/10/2005,16,15
Female,White,Uniform,937100,SGT,Female,01/10/2005,16,15
Female,White,Uniform,937564,SGT,Female,01/10/2005,16,15
Female,White,Uniform,937739,SGT,Female,01/10/2005,16,15
Female,White,Uniform,938402,SGT,Female,07/11/2005,15,15
Female,White,Uniform,938482,SGT,Female,07/11/2005,15,15
Female,White,Uniform,938547,SGT,Female,07/11/2005,15,15
Female,White,Uniform,938632,SGT,Female,07/11/2005,15,15
Female,White,Uniform,938710,SGT,Female,07/11/2005,15,15
Female,White,Uniform,938936,SGT,Female,07/11/2005,15,15
Female,White,Uniform,939044,SGT,Female,07/11/2005,15,15
Female,White,Uniform,939055,SGT,Female,07/11/2005,15,15
Female,White,Uniform,939367,SGT,Female,07/11/2005,15,15
Female,White,Uniform,939969,SGT,Female,01/09/2006,15,15
Female,White,Uniform,939980,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940096,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940107,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940193,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940252,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940429,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940456,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940615,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940836,SGT,Female,01/09/2006,15,15
Female,White,Uniform,940948,SGT,Female,01/31/2006,15,15
Female,White,Uniform,941094,SGT,Female,01/31/2006,15,15
Female,White,Uniform,941129,SGT,Female,01/31/2006,15,15
Female,White,Uniform,941238,SGT,Female,07/10/2006,14,10
Female,White,Uniform,941249,SGT,Female,07/10/2006,14,10
Female,White,Uniform,941328,SGT,Female,07/10/2006,14,10
Female,White,Uniform,941415,SGT,Female,07/10/2006,14,10
Female,White,Uniform,941935,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942026,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942236,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942240,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942360,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942385,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942443,SGT,Female,07/10/2006,14,10
Female,White,Uniform,942739,SGT,Female,07/10/2006,14,10
Female,White,Uniform,943152,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943284,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943374,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943689,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943737,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943851,SGT,Female,01/10/2007,14,10
Female,White,Uniform,943944,SGT,Female,01/10/2007,14,10
Female,White,Uniform,944442,SGT,Female,07/09/2007,13,10
Female,White,Uniform,944614,SGT,Female,07/09/2007,13,10
Female,White,Uniform,944622,SGT,Female,07/09/2007,13,10
Female,White,Uniform,944857,SGT,Female,07/09/2007,13,10
Female,White,Uniform,945206,SGT,Female,01/20/2004,17,15
Female,White,Uniform,945217,SGT,Female,07/18/2007,13,10
Female,White,Uniform,945412,SGT,Female,01/07/2008,13,10
Female,White,Uniform,945954,SGT,Female,01/07/2008,13,10
Female,White,Uniform,946035,SGT,Female,01/07/2008,13,10
Female,White,Uniform,946158,SGT,Female,01/07/2008,13,10
Female,White,Uniform,946212,SGT,Female,01/07/2008,13,10
Female,White,Uniform,946306,SGT,Female,01/07/2008,13,10
Female,White,Uniform,946720,SGT,Female,07/08/2008,12,10
Female,White,Uniform,946790,SGT,Female,07/08/2008,12,10
Female,White,Uniform,946833,SGT,Female,07/08/2008,12,10
Female,White,Uniform,946846,SGT,Female,07/08/2008,12,10
Female,White,Uniform,946952,SGT,Female,07/08/2008,12,10
Female,White,Uniform,946993,SGT,Female,07/08/2008,12,10
Female,White,Uniform,947074,SGT,Female,07/08/2008,12,10
Female,White,Uniform,947118,SGT,Female,07/08/2008,12,10
Female,White,Uniform,947501,SGT,Female,07/08/2008,12,10
Female,White,Uniform,947922,SGT,Female,01/14/2009,12,10
Female,White,Uniform,948027,SGT,Female,01/14/2009,12,10
Female,White,Uniform,948139,SGT,Female,01/14/2009,12,10
Female,White,Uniform,948140,SGT,Female,01/14/2009,12,10
Female,White,Uniform,948178,SGT,Female,07/14/2009,11,10
Female,White,Uniform,948483,SGT,Female,01/11/2010,11,10
Female,White,Uniform,948671,SGT,Female,07/06/2010,10,10
Female,White,Uniform,948768,SGT,Female,07/06/2010,10,10
Female,White,Uniform,948889,SGT,Female,07/06/2010,10,10
Female,White,Uniform,948922,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949018,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949091,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949227,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949250,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949312,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949399,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949689,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949769,SGT,Female,07/06/2010,10,10
Female,White,Uniform,949801,SGT,Female,07/06/2010,10,10
Female,White,Uniform,950080,SGT,Female,07/06/2011,9,5
Female,White,Uniform,950461,SGT,Female,07/06/2011,9,5
Female,White,Uniform,950670,SGT,Female,07/06/2011,9,5
Female,White,Uniform,950813,SGT,Female,07/06/2011,9,5
Female,White,Uniform,950909,SGT,Female,07/06/2011,9,5
Female,White,Uniform,950919,SGT,Female,07/06/2011,9,5
Female,White,Uniform,951201,SGT,Female,07/06/2011,9,5
Female,White,Uniform,951350,SGT,Female,07/06/2011,9,5
Female,White,Uniform,951511,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951523,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951694,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951701,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951721,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951831,SGT,Female,01/09/2012,9,5
Female,White,Uniform,951997,SGT,Female,01/09/2012,9,5
Female,White,Uniform,952085,SGT,Female,01/09/2012,9,5
Female,White,Uniform,952469,SGT,Female,07/11/2012,8,5
Female,White,Uniform,952638,SGT,Female,07/11/2012,8,5
Female,White,Uniform,952664,SGT,Female,07/11/2012,8,5
Female,White,Uniform,952712,SGT,Female,07/11/2012,8,5
Female,White,Uniform,952740,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953012,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953109,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953115,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953127,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953150,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953165,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953209,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953213,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953437,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953563,SGT,Female,07/11/2012,8,5
Female,White,Uniform,953826,SGT,Female,01/09/2013,8,5
Female,White,Uniform,954028,SGT,Female,01/09/2013,8,5
Female,White,Uniform,954374,SGT,Female,01/09/2013,8,5
Female,White,Uniform,954746,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955067,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955124,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955173,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955451,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955604,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955656,SGT,Female,07/09/2013,7,5
Female,White,Uniform,955856,SGT,Female,01/08/2014,7,5
Female,White,Uniform,956055,SGT,Female,01/08/2014,7,5
Female,White,Uniform,956261,SGT,Female,01/08/2014,7,5
Male,White,Uniform,876768,SGT,Male,01/25/1982,39,35
Male,White,Uniform,879122,SGT,Male,01/03/1983,38,35
Male,White,Uniform,880573,SGT,Male,07/25/1983,37,35
Male,White,Uniform,880790,SGT,Male,07/25/1983,37,35
Male,White,Uniform,885352,SGT,Male,01/21/1985,36,35
Male,White,Uniform,886993,SGT,Male,04/12/1985,36,35
